asset,interval,total_return,num_trades
BA,2011_euro_crisis,0.13170057859347972,2.0
BA,2016_election,0.5327073034272289,1.0
BA,covid_crash,-0.5357032558098868,0.0
BA,covid_bounce,0.6316798022878607,3.0
BA,rate_hike_era,0.25401714084825366,3.0
BA,russia_ukraine,-0.14140343656001253,0.0
GE,1_year,0.533213781878046,1.0
GE,2_years,1.9749143386909975,1.0
GE,6_months,0.46134143374663905,1.0
GE,3_months,0.21988278178135734,1.0
GE,5_years,6.468149827937406,5.0
GE,10_years,1.1737821384264926,13.0
GE,15_years,3.3911463828747435,21.0
GE,dotcom_bubble,-0.22036985845450918,6.0
GE,9_11,-0.09639521294865117,0.0
GE,2008_crisis,-0.6597957756136554,2.0
GE,2011_euro_crisis,0.013935747715914326,4.0
GE,2016_election,-0.06225833332543773,4.0
GE,covid_crash,-0.46357882169785736,0.0
GE,covid_bounce,1.0899030228060633,3.0
GE,rate_hike_era,0.7112794481490892,1.0
GE,russia_ukraine,-0.11937862698075896,0.0
MMM,1_year,0.5178487541475467,1.0
MMM,2_years,1.0271440548569122,5.0
MMM,6_months,0.15506508676651443,2.0
MMM,3_months,-0.028310647043249815,0.0
MMM,5_years,0.38323661825968913,7.0
MMM,10_years,0.5591614788920378,13.0
MMM,15_years,2.5922448135428584,17.0
MMM,dotcom_bubble,0.805010609426118,7.0
MMM,9_11,0.043395143779960677,1.0
MMM,2008_crisis,-0.2757625306404893,3.0
MMM,2011_euro_crisis,-0.03385066170295781,2.0
MMM,2016_election,0.24285008054429658,3.0
MMM,covid_crash,0.018087632890903205,0.0
MMM,covid_bounce,0.3491244924780941,3.0
MMM,rate_hike_era,-0.3201056500631021,0.0
MMM,russia_ukraine,-0.21572459790162346,0.0
LMT,1_year,0.051572170828679376,2.0
LMT,2_years,0.12431336000766047,6.0
LMT,6_months,0.007652992124275837,1.0
LMT,3_months,0.06735405422678764,2.0
LMT,5_years,0.41057870184837686,10.0
LMT,10_years,2.2745144910123685,16.0
LMT,15_years,8.63796617869782,18.0
LMT,dotcom_bubble,0.5016783528901876,4.0
LMT,9_11,0.1734373313325941,1.0
LMT,2008_crisis,-0.11164878862639704,7.0
LMT,2011_euro_crisis,0.20773417683745632,3.0
LMT,2016_election,0.21307370197941533,3.0
LMT,covid_crash,-0.07222228390208252,0.0
LMT,covid_bounce,0.009944455606357261,3.0
LMT,rate_hike_era,0.348213868108487,4.0
LMT,russia_ukraine,0.2866089095826252,3.0
NOC,1_year,0.09258822326072558,4.0
NOC,2_years,0.1385479144390649,8.0
NOC,6_months,0.04045303779992082,1.0
NOC,3_months,0.02399606860102077,1.0
NOC,5_years,0.5856722441317059,10.0
NOC,10_years,2.5482690761628035,14.0
NOC,15_years,11.167562842030536,16.0
NOC,dotcom_bubble,0.4615537489332022,6.0
NOC,9_11,0.18512604176386138,1.0
NOC,2008_crisis,-0.3853398729962447,3.0
NOC,2011_euro_crisis,0.027382420309170152,4.0
NOC,2016_election,0.22950353469812557,3.0
NOC,covid_crash,-0.07119774440167004,0.0
